"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000224738",10.0443038376124,-0.0869000944967504,0.602236055910572,-0.144295735275031,0.885266945823884,0.952795366306331
"ENSG00000226141",1.5620084382422,-0.0870211818508552,1.62079868403056,-0.0536903088016172,0.957181904122111,NA
"ENSG00000223773",76.2122076693264,-0.08702890274443,0.225145914801194,-0.386544445282418,0.699093492895176,0.861695168378432
"ENSG00000137409",4129.73303983928,-0.0870335917762874,0.076853870395481,-1.13245554619986,0.257442963499566,0.501643777590682
"ENSG00000130950",5.25743847245387,-0.0870910934360501,0.790768621225587,-0.110134736126821,0.912302520267116,0.963608890282662
"ENSG00000198848",3147.72251722007,-0.0871998411247941,0.0806530891214386,-1.0811717452446,0.279620723957257,0.526812338773091
"ENSG00000197912",1197.93663672759,-0.0872162487916775,0.0951142880132847,-0.916962641611699,0.359162216795985,0.606292182481296
"ENSG00000230304",17.1385298720924,-0.0872268842688496,0.480967682070061,-0.181357058947141,0.856087321912251,0.940704850013511
"ENSG00000116957",403.546445387068,-0.0873148302290464,0.114593880626237,-0.761950199712981,0.446089727315026,0.685870563006869
"ENSG00000179403",122.045201586069,-0.0873451669036404,0.192956667356068,-0.452667265145391,0.650788354594845,0.832771845283841
"ENSG00000135587",78.2940259590417,-0.0873799786682768,0.221268556565872,-0.394904635454897,0.692913268867348,0.858461105883912
"ENSG00000099910",489.630739770923,-0.0873979178198561,0.116608790743913,-0.749496819770585,0.45355781473635,0.691870450873475
"ENSG00000204388",4590.66589691158,-0.0874803861849543,0.0855931796202908,-1.02204856243261,0.306757916553218,0.555705689273956
"ENSG00000239665",242.993230301159,-0.0874818680888003,0.134828971704231,-0.648835832410753,0.516444493938232,0.739970370655081
"ENSG00000126457",1187.19711791152,-0.0874940706989975,0.110852498790813,-0.789283702698531,0.429946209711654,0.672985247701436
"ENSG00000172671",98.2101691429283,-0.0875077567493039,0.205667423378679,-0.425481854694036,0.670485446482188,0.844346223267464
"ENSG00000163104",780.304555978204,-0.0875443835743466,0.0981161143252708,-0.892252859546831,0.372257415265638,0.618838915098182
"ENSG00000123415",238.575722780335,-0.0876201434880187,0.151440718785014,-0.578577176541304,0.56287450855557,0.774804107513362
"ENSG00000103495",164.448519558456,-0.0876236837762799,0.168801306119652,-0.519093636124884,0.603695445947637,0.80352499713162
"ENSG00000250746",260.330634948663,-0.0876294628759093,0.258918443251933,-0.338444267528072,0.735028419542537,0.882042122611297
"ENSG00000237682",13.1219850140061,-0.0876388041525011,0.523850279124823,-0.167297427614081,0.867136028082977,0.944569476803057
"ENSG00000241362",2.83940778109939,-0.0876837662321698,1.05118591771125,-0.0834141370758503,0.933522247925645,NA
"ENSG00000063177",8026.87400103925,-0.0877801778832521,0.104265159673046,-0.841893669548992,0.399847474090626,0.646003911190948
"ENSG00000273284",19.8304769146495,-0.0878559634179139,0.40490096781771,-0.216981361865916,0.828222870005658,0.927998990895876
"ENSG00000137814",364.178672391328,-0.0878789926088523,0.118696002306104,-0.740370281235102,0.459075346396387,0.696277790076511
"ENSG00000163694",15.2250153045261,-0.0879055567297783,0.501434854234232,-0.175308030519784,0.860837602044889,0.942593945657105
"ENSG00000091436",4352.35589076867,-0.0879253228278321,0.0751725583562424,-1.16964654057874,0.242143239899699,0.481934536630395
"ENSG00000255867",63.6534912870203,-0.0879485366881471,0.328077506697335,-0.268072436825982,0.788643561800684,0.909093810641132
"ENSG00000131697",212.949565379623,-0.0879827962387965,0.164952665352383,-0.53338208298024,0.593769117636123,0.796107125378435
"ENSG00000170545",147.615548595986,-0.0879953224911068,0.16506314726321,-0.533100961359894,0.593963693624564,0.796131221544498
"ENSG00000169953",2.96067681450221,-0.0880161036745326,1.15132490870115,-0.0764476673868079,0.93906294744134,NA
"ENSG00000227495",3.54010194811276,-0.0881924418830632,0.968393539884407,-0.0910708696937304,0.92743627904871,NA
"ENSG00000182841",133.065224947582,-0.0883183126713346,0.180951463197262,-0.488077361248279,0.625495045807941,0.817393263467582
"ENSG00000204387",3867.04460821643,-0.0883261256095264,0.101758355505755,-0.867998752245271,0.385395015714231,0.631396917812902
"ENSG00000122497",2433.25269109659,-0.0884911387324359,0.0931900704296793,-0.949576905827223,0.342327277633841,0.590774730420514
"ENSG00000089693",2368.5708951182,-0.0884997942019862,0.0906011654600293,-0.976806355112836,0.328665029235015,0.577353737876534
"ENSG00000000460",57.9323803212894,-0.0885313640419601,0.284934405706163,-0.310707876160304,0.7560227091159,0.892994393216758
"ENSG00000178537",339.769793742268,-0.0885339480783807,0.155543257433328,-0.569191809013834,0.569225978737425,0.779723704694109
"ENSG00000049130",2911.37497081663,-0.0885398515929612,0.110416535847684,-0.801871304087088,0.422627406969312,0.667137939792839
"ENSG00000197258",1676.63473306627,-0.0886412133148734,0.0934155697578352,-0.948891213152812,0.342675944011279,0.591247978414638
"ENSG00000176563",11.2558443271772,-0.0886871065458631,0.556222156261942,-0.159445476141906,0.873317912380311,0.94648807525194
"ENSG00000082212",461.171230663504,-0.0887089050643125,0.118850000005791,-0.746393816238872,0.455429553642022,0.693255589335889
"ENSG00000235552",3887.26678289218,-0.0887423865699119,0.0820084705991297,-1.08211244425833,0.279202566909797,0.526354488919755
"ENSG00000172936",800.110054509475,-0.0887509854051639,0.0981673152148595,-0.904078768079926,0.365953635795672,0.613227210007989
"ENSG00000254810",21.1160107625197,-0.0888962851299367,0.411085701398317,-0.216247572775103,0.828794772983225,0.928019581869939
"ENSG00000144591",682.431921420688,-0.0890001492063685,0.144679300816771,-0.61515468145013,0.538452573071393,0.756746470006221
"ENSG00000197841",230.505017577319,-0.0890480892511806,0.1508875824855,-0.590161813081854,0.555082170923922,0.768995214051948
"ENSG00000248971",6.67931902730987,-0.0890748514270501,0.76037183981288,-0.117146436471096,0.906744012053649,0.961535817536123
"ENSG00000233954",98.3099890894128,-0.089200808968752,0.20584955489121,-0.433330103705563,0.664774971196102,0.841562923378833
"ENSG00000169429",12.6773044923424,-0.0892197317719152,0.574031099306277,-0.155426651761095,0.876484974402444,0.948495292469836
"ENSG00000177683",334.698245210948,-0.089229428154894,0.12885245639391,-0.692493031581129,0.488627760533312,0.720377383528467
"ENSG00000110455",427.176658733059,-0.0893875834443141,0.115365134070823,-0.774823209492726,0.438444132737333,0.680442389663066
"ENSG00000250848",28.116538459171,-0.0894178634380376,0.345915447086191,-0.258496300732582,0.796023903527214,0.912439889467203
"ENSG00000131002",554.488251443027,-0.0895134517170159,0.137474839865093,-0.651126066448651,0.514965111223507,0.738789950320812
"ENSG00000175309",622.989632278379,-0.0895420961184131,0.124142605730018,-0.721284168250396,0.470734695559127,0.705300210246961
"ENSG00000213509",3.22354099501882,-0.0895529046103873,0.987145350222979,-0.0907190664375402,0.927715820275232,NA
"ENSG00000119917",829.388944341414,-0.0896709983879743,0.172260256652513,-0.520555351132795,0.602676559574727,0.802559908592532
"ENSG00000100246",234.77208840461,-0.089671637975123,0.155506263598753,-0.576643254746954,0.564180472890513,0.775640613537796
"ENSG00000251474",201.643964530438,-0.089736780759154,0.155888172653739,-0.575648423042834,0.564852843833845,0.77609162450563
"ENSG00000172000",1.04421068025754,-0.0898183084473997,2.17139473446487,-0.0413643392524552,0.967005441606166,NA
"ENSG00000243304",2.61120783667913,-0.089838439591941,1.10778517395002,-0.0810973478473313,0.935364534853694,NA
"ENSG00000244219",17.4654518827224,-0.0898539257968419,0.443091462151802,-0.202788664354941,0.839300218390778,0.93306174710373
"ENSG00000171451",2619.43461817127,-0.0898960843217434,0.138507034548496,-0.649036235703018,0.516314955007965,0.739843552821331
"ENSG00000121898",2717.18300650299,-0.0899120218603437,0.115788622796744,-0.776518622370833,0.437442829677276,0.679411636928565
"ENSG00000124299",1619.76736681505,-0.0899331364776102,0.0953997677286126,-0.942697646114259,0.345835577720827,0.593777825336627
"ENSG00000105856",1551.19520790964,-0.0900853703643634,0.118653536707487,-0.759230385070173,0.447714752725634,0.687255675589396
"ENSG00000136770",542.690823493862,-0.0901123898218521,0.111702793940566,-0.806715630316272,0.419830336854203,0.664185000364536
"ENSG00000143816",123.803520325277,-0.0901631254848805,0.193342003626033,-0.466340080240797,0.640972094030359,0.827463402030028
"ENSG00000107201",353.468391545228,-0.0902178123904098,0.153437427225203,-0.587977874902682,0.556547143654381,0.770154304129258
"ENSG00000130045",17.8444382646277,-0.0902210417875987,0.48900367922817,-0.184499719777162,0.853621446969236,0.939753394701464
"ENSG00000262089",22.1718201959233,-0.0902734189893338,0.389432728113139,-0.231807479116412,0.816687547774422,0.922320160766729
"ENSG00000189129",560.061892028701,-0.0903351480021389,0.128978108973903,-0.700391320052745,0.48368295546909,0.716014370989133
"ENSG00000089351",771.331109408115,-0.0903431412489146,0.136904926927606,-0.659896931954008,0.509319973202814,0.734682634803089
"ENSG00000197696",78.4276160170743,-0.0903948245182364,0.242563431807727,-0.372664683396671,0.709398024541698,0.867614436817139
"ENSG00000143674",3.42391930429088,-0.0904865847763229,0.977787147357571,-0.0925422112786602,0.926267255338367,NA
"ENSG00000231948",5.23411141469352,-0.0904956330788161,0.798793656920097,-0.113290375173658,0.909800347613126,0.962758933419841
"ENSG00000121064",2715.56291516266,-0.0904997076826986,0.099361563609857,-0.910812032286907,0.362394421610139,0.609352500044203
"ENSG00000112282",840.28841067508,-0.0905358751151292,0.0944821223155467,-0.958232868782963,0.337945346428601,0.586355565659896
"ENSG00000260526",15.7348906868651,-0.0906308108044694,0.476105865156137,-0.190358526196159,0.849028194696247,0.937501931773861
"ENSG00000159871",16.5140180008301,-0.0906313507305171,0.537633029491902,-0.168574744777436,0.866131146980057,0.944569476803057
"ENSG00000114859",63.08896633472,-0.090657964455935,0.254173126567399,-0.356678007939975,0.721332871189709,0.874799463988237
"ENSG00000100129",6951.27590587461,-0.0907036330152484,0.0824689725354459,-1.09985161966536,0.271396777126705,0.516607905114403
"ENSG00000268357",1.98577413109027,-0.0907352793373901,1.21618857408036,-0.0746062586601758,0.940527994313779,NA
"ENSG00000153896",105.443862444846,-0.0907606747441824,0.200553601153669,-0.452550710743107,0.650872297707181,0.832771845283841
"ENSG00000067829",710.621655161822,-0.0907838256552331,0.104496100851111,-0.868777159298835,0.384969028465727,0.63101186449359
"ENSG00000267011",3.95513871714912,-0.0908579511216061,0.880962918085367,-0.103134819021749,0.91785597077614,NA
"ENSG00000183208",22.8123157138033,-0.0909238852116807,0.409610602295287,-0.221976395879846,0.824332258322203,0.925704346800193
"ENSG00000179943",166.976260998945,-0.0909324781186813,0.157116792729305,-0.578757219639456,0.562753000927923,0.774804107513362
"ENSG00000212952",1.84130332309706,-0.0909847616716975,1.3732326547296,-0.0662558972497002,0.947174094926537,NA
"ENSG00000121089",17.5720264004429,-0.0909956049355914,0.456681887019438,-0.199253807786159,0.84206421064358,0.934291277770431
"ENSG00000256167",79.9158148528674,-0.0910149736557143,0.216782329332632,-0.419844984302482,0.674598700278503,0.84715953502486
"ENSG00000157426",274.81076331339,-0.0911006921297589,0.136451081723236,-0.667643605160555,0.504361116298177,0.731727383465181
"ENSG00000229525",1.20753634861936,-0.0912460064271476,1.72642405622799,-0.0528526036798331,0.957849348360918,NA
"ENSG00000172613",108.868460268237,-0.09128918643421,0.19271396856779,-0.473703007169911,0.635711708619866,0.824145896516158
"ENSG00000197712",4155.6084346049,-0.0913487799959096,0.0762331021464066,-1.19828233961243,0.230807119478282,0.466791608168728
"ENSG00000168894",768.867131552073,-0.091388900005162,0.100844206772485,-0.906238473483609,0.364809643254408,0.612100817638735
"ENSG00000259359",1.20912052965497,-0.0914274558599768,1.58445592817568,-0.0577027446672152,0.953985407412826,NA
"ENSG00000136802",1350.17039873391,-0.0914762189802812,0.0926963061955736,-0.98683780114476,0.323722160085954,0.571561538301177
"ENSG00000025770",332.466070862711,-0.0914768539961092,0.130530677025813,-0.700807320397328,0.483423268996549,0.715781433644932
"ENSG00000176788",5288.86666367807,-0.0914851313930247,0.101540115343754,-0.900975255772663,0.36760147612916,0.614554961761637
"ENSG00000135457",548.586926384794,-0.0915023411615041,0.115392749655126,-0.792964388447083,0.427798571165324,0.671055266989426
"ENSG00000165935",1.19573801033472,-0.09150291806496,1.58470283896158,-0.0577413732185398,0.953954637590842,NA
"ENSG00000186866",1694.56463511198,-0.0915308484598325,0.0831509386055928,-1.10077949804016,0.270992636803249,0.516329165980154
"ENSG00000167524",5.8542669606564,-0.0915348116272861,0.747404731574721,-0.122470206248801,0.902526640313294,0.960505358873619
"ENSG00000153015",457.944574375361,-0.0916135628141252,0.118264375759852,-0.774650542274503,0.438546183073292,0.680442389663066
"ENSG00000166228",457.847110062815,-0.0917114717768683,0.112350131216803,-0.816300531059392,0.414328270740234,0.659625576731983
"ENSG00000235706",33.3211176258866,-0.0917466434155513,0.319856416980696,-0.286836963540076,0.774237158795525,0.902104699665365
"ENSG00000228818",10.2924907619032,-0.0917868851825256,0.586846897308556,-0.156406867964176,0.875712323947869,0.947829809449458
"ENSG00000232454",4.93862358741012,-0.0918502769244407,0.81873915600776,-0.112185030177756,0.910676698425049,0.963070918186645
"ENSG00000178977",26.647436331288,-0.0918914116793861,0.473148828824815,-0.194212488927895,0.846009504301912,0.936191677298072
"ENSG00000164880",2238.2666720642,-0.0920810094235042,0.0959228699078971,-0.959948440991373,0.337081164641378,0.58565229644524
"ENSG00000198133",35.1972004875916,-0.0921096755943351,0.324239799678695,-0.28407886905189,0.776349940206544,0.903186983412949
"ENSG00000135338",234.02028840736,-0.0921483168331008,0.152568497788302,-0.603979970760163,0.545856958618642,0.762783951139379
"ENSG00000223509",261.782603832064,-0.0921591657475616,0.135427821633278,-0.68050393660704,0.496185430074565,0.72535189907617
"ENSG00000106351",149.747839754246,-0.0921702434702668,0.198468789394146,-0.464406739979769,0.642356362102374,0.828183177565423
"ENSG00000129194",20.6633435952549,-0.0921818138394394,0.424566443812773,-0.217119876482961,0.828114924230492,0.927949808210554
"ENSG00000139926",5989.17900690194,-0.0923166144104133,0.100486582314,-0.918695932178711,0.358254638108451,0.605326802321177
"ENSG00000227879",27.409645073847,-0.0923753652172353,0.442786172575077,-0.208622967334357,0.834742579732843,0.931303566751417
"ENSG00000198598",193.047620325404,-0.0923881003475468,0.159004569619474,-0.581040535933325,0.561213133926497,0.77380296918203
"ENSG00000178409",41.8528789455391,-0.0923922013614956,0.308910861427807,-0.299090167741117,0.764871248123495,0.897335897437762
"ENSG00000224066",2.16690711565876,-0.0924025509245647,1.18702381650805,-0.0778438895997822,0.937952233497666,NA
"ENSG00000122873",227.102701790273,-0.0925624572209896,0.147255618996879,-0.628583532849441,0.529621743778153,0.749618468116771
"ENSG00000072954",68.4398214746619,-0.0925897965845997,0.257744279364684,-0.359231238081501,0.719422109535918,0.873753585178937
"ENSG00000196172",33.355454369692,-0.0926069857670632,0.321057847861618,-0.288443301990171,0.773007425319064,0.901288101147334
"ENSG00000120509",555.344895624311,-0.0926135501225733,0.116115730530978,-0.797596929365785,0.425104433526387,0.668835383641854
"ENSG00000125122",33.3153572889795,-0.0926686898603048,0.387953201947444,-0.238865639966695,0.811209769725396,0.919785657969078
"ENSG00000212664",1094.34813607179,-0.0927627926320632,0.108711749211191,-0.853291325961982,0.393497769069159,0.639125276860152
"ENSG00000180902",325.436877641152,-0.0928139694169129,0.137576614138201,-0.674634784394955,0.499907827567459,0.728127512363256
"ENSG00000070182",8.3154401743934,-0.0928620645047973,0.676305509035691,-0.137307863479043,0.890787455151537,0.954918834176858
"ENSG00000165572",291.473371725045,-0.0928842163036689,0.128968232115947,-0.720210045371192,0.471395679873523,0.706114545562333
"ENSG00000250878",2.77375204476977,-0.0928880010013344,1.2365566612678,-0.0751182731134208,0.940120609058577,NA
"ENSG00000038219",2346.90228638074,-0.0929079325554768,0.0893361323655083,-1.0399815852264,0.298348456137387,0.547174467155143
"ENSG00000177640",45.4444765553756,-0.0929457990528941,0.278605015050221,-0.333611363873475,0.73867284196469,0.884093235517542
"ENSG00000224858",930.244921053245,-0.0929954504351671,0.118432025070175,-0.785222159125155,0.432323325476417,0.674831562066373
"ENSG00000154957",163.508734078347,-0.093139767763028,0.182720246468881,-0.509739722679778,0.610233819958864,0.807975087706904
"ENSG00000068796",573.947606031635,-0.0931596885971919,0.114859964516818,-0.81107189079404,0.417324387073041,0.661788175859738
"ENSG00000146707",126.293593910906,-0.0931898998937342,0.184635304681858,-0.50472416450531,0.613752586320653,0.810062945146997
"ENSG00000153914",1585.41381302718,-0.0932242023499502,0.0990973429645126,-0.940733621721163,0.346841384607354,0.594679456807057
"ENSG00000261586",8.32426053834337,-0.0932354476688997,0.643159823759069,-0.14496466387463,0.884738771171963,0.952511166145611
"ENSG00000157077",793.288565985365,-0.0932541343108314,0.106560460897882,-0.875128856660986,0.381503797460236,0.62810918212225
"ENSG00000175984",85.1532970910833,-0.0932622020388339,0.226575202471197,-0.41161698642061,0.680620179231017,0.849985668806268
"ENSG00000233554",21.3115575799371,-0.0933503021110934,0.407564095992216,-0.229044469395254,0.818834353107713,0.923117159753987
"ENSG00000203761",69.1211055568202,-0.0933625074604278,0.246581539147606,-0.37862732053327,0.70496463124775,0.864874284301226
"ENSG00000204070",529.786706749916,-0.0933805460892772,0.114195468631054,-0.817725494791514,0.413513949339869,0.658991032655459
"ENSG00000179761",13.2355462183168,-0.0933884136398858,0.555753203371634,-0.168039361848602,0.866552313061802,0.944569476803057
"ENSG00000127616",1586.80813106438,-0.0934568457748965,0.0954196651919318,-0.979429613244951,0.327367751074969,0.575855554324831
"ENSG00000260805",11.4002680194885,-0.0935036604442612,0.536071382196973,-0.174423898662631,0.861532333777069,0.942778992720505
"ENSG00000142676",12143.1293223397,-0.093505855831453,0.0864499957106041,-1.08161781921272,0.279422383289333,0.526603722352973
"ENSG00000233297",141.645557319006,-0.0935209450102952,0.170045946975313,-0.549974560839561,0.582336822106255,0.788636693670296
"ENSG00000183569",31.1308197217482,-0.093582350648074,0.345522792858911,-0.270842770960951,0.786511962400791,0.908212952965627
"ENSG00000271631",1.46797637310561,-0.0936098005236011,1.42021506573283,-0.0659124119876156,0.947447558736254,NA
"ENSG00000142552",1738.34026020296,-0.0936372326927695,0.0944608661407781,-0.991280691341734,0.321548538645518,0.569620124654287
"ENSG00000127419",382.675054970261,-0.0936809703825102,0.141520015795138,-0.661962690267937,0.507995133039292,0.734046657501764
"ENSG00000126870",500.218647848754,-0.0938547778798605,0.107703691915483,-0.871416533738789,0.383526761366248,0.629964889866659
"ENSG00000092871",211.09143155241,-0.0938953874585815,0.144582134667487,-0.649425931319411,0.516063107416845,0.739714941805501
"ENSG00000061936",804.066274691965,-0.0939170061510912,0.0959791347798079,-0.978514823732809,0.327819763352009,0.576481955604
"ENSG00000106346",235.496841908066,-0.0939457910230586,0.13745383003622,-0.683471613692415,0.494308881342338,0.724477413614868
"ENSG00000232060",26.7739258201416,-0.0939532281587676,0.382384725014988,-0.245703402914656,0.805911837794595,0.916951416384082
"ENSG00000143387",32721.2347093009,-0.0940146665589482,0.0915919002198525,-1.02645175319302,0.304678694221013,0.553883074321333
"ENSG00000104341",1211.21566299521,-0.0940213548638326,0.108959896115885,-0.862898719762316,0.388193154640282,0.633991392489228
"ENSG00000175886",577.907883075591,-0.0940370073329962,0.116301601172183,-0.808561588019547,0.418767366978878,0.663105290922193
"ENSG00000188002",135.981612776724,-0.0940752958496449,0.17183063520114,-0.54748849493295,0.584043172515912,0.789658572682615
"ENSG00000149480",1201.34764705931,-0.0940932101164189,0.0877658697794276,-1.07209340433694,0.283678081052056,0.531503480187141
"ENSG00000137871",666.413861164851,-0.0941694128529976,0.108080052899504,-0.87129317877517,0.38359409400457,0.630018098468932
"ENSG00000164970",396.850617165441,-0.0941806143045003,0.114820355309823,-0.820243188155709,0.412077486062305,0.658088897672736
"ENSG00000268001",11.5182544841665,-0.0942022744550404,0.540720218199953,-0.174216297605142,0.861695477760114,0.942778992720505
"ENSG00000224725",3.48483740668617,-0.0942499560247263,1.07751219164277,-0.0874699671667128,0.930297956640945,NA
"ENSG00000265798",4.77750047218642,-0.0942563972839944,0.857754678587492,-0.109887360147322,0.912498706974199,0.963608890282662
"ENSG00000105825",379.103337979396,-0.0944078433612556,0.207200517168626,-0.45563517239884,0.648652346379433,0.831579664240453
"ENSG00000262692",9.50061156313378,-0.0944469572571817,0.591544305446452,-0.159661679417065,0.873147588972751,0.94648807525194
"ENSG00000166529",90.119518565186,-0.0944695324925458,0.214321870372679,-0.440783445610451,0.659369779200371,0.839079453672624
"ENSG00000257573",8.56745500608605,-0.0945560988885488,0.641243591401047,-0.147457378376218,0.882771019041751,0.951244592766873
"ENSG00000149679",178.923367879856,-0.0946130661497165,0.161658882998322,-0.585263639058415,0.5583704598827,0.771712741059619
"ENSG00000237846",42.1716181095642,-0.0947113486649074,0.307965656234199,-0.307538671107151,0.758433392946196,0.894272014365311
"ENSG00000224094",405.730254054835,-0.0949509454444967,0.121140817880996,-0.783806375962996,0.433153732047644,0.675426158447173
"ENSG00000226084",2573.44317089792,-0.0949591413284305,0.0933052972291902,-1.01772508258752,0.308808623756709,0.557624384496394
"ENSG00000116874",311.557327653418,-0.0949739801796769,0.128755923690662,-0.737628044266554,0.460740508741189,0.697746943278837
"ENSG00000149948",572.408139679147,-0.095021846329271,0.115912313550039,-0.819773528963772,0.412345224118003,0.65829208333739
"ENSG00000230513",25.4589821041964,-0.0950499666117578,0.409290314693671,-0.232231165017664,0.816358473152584,0.922294883390838
"ENSG00000187742",626.688264698675,-0.0950739020286771,0.108013831341979,-0.880201182084419,0.378750333244159,0.625480905674391
"ENSG00000264364",1791.20043187534,-0.0951298237339441,0.0933399392160717,-1.0191759768959,0.308119429397858,0.557027621453051
"ENSG00000119509",331.543368372898,-0.0951803563178738,0.126448777866935,-0.75271867331161,0.451618986355591,0.690544692780803
"ENSG00000143315",272.638861225475,-0.0952208135855063,0.14890630274001,-0.639467986467718,0.522518533306006,0.744038513231168
"ENSG00000196652",392.724178885886,-0.0952514391501815,0.119966440237167,-0.793984042219431,0.427204721394746,0.670556714501224
"ENSG00000257283",2.79198829239192,-0.0952705927783537,1.03836095721388,-0.0917509389355151,0.926895924621646,NA
"ENSG00000164406",11.9680525055135,-0.0953928938351124,0.569901704794481,-0.16738481922863,0.86706726916419,0.944569476803057
"ENSG00000250280",1.18204573757821,-0.0954571150150207,1.83463150795963,-0.0520306746073398,0.958504251706896,NA
"ENSG00000213380",196.205436011881,-0.0955101650270145,0.153929071316397,-0.620481655675659,0.534940727647656,0.75389124691411
"ENSG00000115204",1091.63593488923,-0.0956062760772872,0.0921338812844649,-1.03768857606358,0.299415065185385,0.54817318032965
"ENSG00000189143",22.3984677929865,-0.0956504083354207,0.391909641288115,-0.244062401784861,0.807182491154163,0.917622610889415
"ENSG00000103723",42.9453389926243,-0.0957301637601961,0.332485426736666,-0.287922886424782,0.77340576756323,0.901462646505405
"ENSG00000054267",1078.30416265615,-0.095745742835932,0.0945113041320164,-1.01306128103143,0.311030890918395,0.560010886174788
"ENSG00000205246",4124.76570772914,-0.0957701343566416,0.104089898983365,-0.920071354588855,0.357535472499457,0.604595072589991
"ENSG00000138131",808.840573996766,-0.0958661392004068,0.108242727187224,-0.88565894163578,0.375801339543713,0.622149261352573
"ENSG00000250506",6.29583233384513,-0.0958682756622585,0.77082847327103,-0.124370439062064,0.901021977809423,0.959596942804469
"ENSG00000171488",252.761505809407,-0.0959041024509089,0.139260763967273,-0.688665635020117,0.49103370670135,0.72245629224896
"ENSG00000269858",230.367172868988,-0.0959679774004487,0.191755832045731,-0.500469666954179,0.616744409392229,0.811524751179267
"ENSG00000253986",1.74338513609137,-0.0959901919404616,1.39811335769487,-0.0686569450267789,0.945262690182668,NA
"ENSG00000256073",26.9861505788851,-0.0960018447112933,0.35601575175345,-0.269656171780222,0.787424781633165,0.90860969235357
"ENSG00000241404",23.7445836297619,-0.0960715698216178,0.48549837380828,-0.1978823720212,0.843137096546775,0.934757359389576
"ENSG00000081791",1023.17432881832,-0.0960866813851011,0.0998492129354207,-0.962317864711132,0.335889957818472,0.584839503589241
"ENSG00000233122",12.3324527870765,-0.096178284974948,0.541183020622287,-0.177718592989773,0.858943982598921,0.942121526412636
"ENSG00000011465",298130.054123724,-0.0962036333140367,0.0751897499540154,-1.2794780322168,0.200728770625364,0.428507776689988
"ENSG00000112852",140.243506722379,-0.0962189846006473,0.167501178112275,-0.574437658797553,0.565671675399284,0.77663001539776
"ENSG00000228474",1626.56461714256,-0.0962828897844914,0.100064585511852,-0.962207451237458,0.335945406953048,0.584839503589241
"ENSG00000139168",715.726583128544,-0.0962870558845719,0.101640863525865,-0.947326228294676,0.343472569758405,0.591886217305386
"ENSG00000231187",24.9331373178366,-0.096299956574411,0.384910163692697,-0.250188136500585,0.802441859283754,0.915272745150908
"ENSG00000118046",1060.7176047028,-0.0963168127057197,0.0938935464756314,-1.02580865587729,0.30498178522667,0.554154731076916
"ENSG00000179104",299.294799970852,-0.0963678196911191,0.140086176677149,-0.687918122808176,0.491504343384024,0.722541113519847
"ENSG00000185404",343.635451180974,-0.0963761353312223,0.145435055470722,-0.662674724599834,0.507538900912673,0.733681374158836
"ENSG00000166987",616.940863896756,-0.0964938943550665,0.137693688680611,-0.700786617597918,0.483436190842709,0.715781433644932
"ENSG00000270490",3.8327097974397,-0.096504027248977,0.923521078501743,-0.104495749469561,0.916775941246503,NA
"ENSG00000124207",1262.12937731399,-0.0965167710784191,0.0936282735569214,-1.0308506972495,0.302610839821792,0.551681191352396
"ENSG00000196497",1.63172413704836,-0.0966326894939583,1.51754179473186,-0.0636771190285622,0.949227324133955,NA
"ENSG00000162419",226.656491692129,-0.0966725334036136,0.146579679614361,-0.659522067846995,0.509560579965543,0.734808487244302
"ENSG00000119707",2525.22642037005,-0.0966850422840573,0.0886668490236291,-1.09043056507276,0.275523523994504,0.521271659287472
"ENSG00000182983",95.9244743413089,-0.0967018016287566,0.21210642363138,-0.455911706836445,0.648453470821478,0.831579664240453
"ENSG00000143970",1475.25036270851,-0.0968201993876446,0.094873364223607,-1.02052035552834,0.307481740393013,0.556342639250132
"ENSG00000124140",5.38960593653475,-0.0968233603330027,0.76211690003072,-0.127045287053863,0.898904555041233,0.958800034318696
"ENSG00000178966",136.271239941156,-0.0968794280464196,0.174053653560128,-0.556606690321222,0.577796181708278,0.785401728329184
"ENSG00000272093",78.1526064105763,-0.0968807358526537,0.216279630362123,-0.447942026211362,0.654195036933312,0.835074384453414
"ENSG00000244716",3072.08457099455,-0.0970010340008806,0.0864816648924774,-1.12163698653908,0.262016818838332,0.506397350192155
"ENSG00000121766",351.982966127984,-0.0970143072171066,0.128728780370192,-0.753633390591579,0.451069388632196,0.690315902042684
"ENSG00000164100",2.71306992544336,-0.0970962878473905,1.22264983781324,-0.079414632746405,0.936702830151865,NA
"ENSG00000165609",983.097703566807,-0.0971158652625713,0.114642245647576,-0.847121100201725,0.396927625257036,0.642872549432053
"ENSG00000260196",21.2348040409191,-0.0972265205219364,0.398004964120287,-0.244284693123958,0.80701033754676,0.917622610889415
"ENSG00000108064",380.078817607453,-0.0972276349456068,0.122915456729256,-0.791012274068743,0.42893682903777,0.672058227127996
"ENSG00000189136",102.284846952824,-0.0972912119897015,0.200287291990344,-0.485758287622122,0.627138551864685,0.818428290601749
"ENSG00000122176",14859.9581502597,-0.0973061804029624,0.102649409667303,-0.947946809614799,0.343156533227338,0.591624305110944
"ENSG00000250317",411.272095899369,-0.0973488093923705,0.129876779157997,-0.749547455853861,0.453527306967727,0.691870450873475
"ENSG00000272060",23290.6302089094,-0.0973848071302995,0.504839114559853,-0.192902658137346,0.847035203241782,0.936809297402834
